species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Amphiprion bicinctus,119528071,https://inaturalist-open-data.s3.amazonaws.com/photos/119528071/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-10-12,https://www.inaturalist.org/observations/73230317,"© Grete Pasch, some rights reserved (CC-BY)",96c092b9558253069834e62c27ec446f57cf10558322f562c78714d5e07fb763
Amphiprion bicinctus,119527966,https://inaturalist-open-data.s3.amazonaws.com/photos/119527966/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-10-12,https://www.inaturalist.org/observations/73230317,"© Grete Pasch, some rights reserved (CC-BY)",b9fcfd777371336cd4191f35658d7484b579dd2723b71caf1e0432d3242ee979
Amphiprion bicinctus,119527906,https://inaturalist-open-data.s3.amazonaws.com/photos/119527906/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-10-12,https://www.inaturalist.org/observations/73230317,"© Grete Pasch, some rights reserved (CC-BY)",06b94ec4d288306dda28848446d66771ef706e0f4f7c198f606df2e140e2c75a
Amphiprion bicinctus,90038929,https://inaturalist-open-data.s3.amazonaws.com/photos/90038929/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",ead8f537759ba96c1eb276903a6ad424eb70ccc5d0f50659a04b0469b12583aa
Amphiprion bicinctus,90039150,https://inaturalist-open-data.s3.amazonaws.com/photos/90039150/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",8f5e66669b31baedd9130d336ecd96f0033d8f9744309e25822fc9106dc98ed7
Amphiprion bicinctus,90038736,https://inaturalist-open-data.s3.amazonaws.com/photos/90038736/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",3e12ee83c5e132da28db954e57a8c1cbfcd55d168f8f40672eb8c0e41332478f
Amphiprion bicinctus,90039178,https://inaturalist-open-data.s3.amazonaws.com/photos/90039178/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",dd4fbd2e19dd92b830663fd28c53de1bc80d006c10ef6807e9d02c692447951e
Amphiprion bicinctus,90038986,https://inaturalist-open-data.s3.amazonaws.com/photos/90038986/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",181047416ec8cc4b8bcf59dd60da8aa2185060c626853b7b2d7910a725eceecd
Amphiprion bicinctus,90039080,https://inaturalist-open-data.s3.amazonaws.com/photos/90039080/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",e0b9315f2ec11766f38b14ef72dacda15b1bf951b9664eef0e9ed2407ad90543
Amphiprion bicinctus,331640634,https://inaturalist-open-data.s3.amazonaws.com/photos/331640634/medium.jpeg,CC-BY 4.0,Edmundas Greimas,grey_moss,2023-10-28,https://www.inaturalist.org/observations/189331702,"© Edmundas Greimas, some rights reserved (CC-BY)",6e0b226bfcebd03843be25e7c74aa2e1526523fc6171ac0c0f528a0d1139f858
Amphiprion bicinctus,331640774,https://inaturalist-open-data.s3.amazonaws.com/photos/331640774/medium.jpeg,CC-BY 4.0,Edmundas Greimas,grey_moss,2023-10-28,https://www.inaturalist.org/observations/189331702,"© Edmundas Greimas, some rights reserved (CC-BY)",b62a6697b481a7fb115bdfa009441cebf522a7af663b38d3fec60f23b64460c4
Amphiprion bicinctus,246395601,https://inaturalist-open-data.s3.amazonaws.com/photos/246395601/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-26,https://www.inaturalist.org/observations/143652425,"© Michael Bakker Paiva, some rights reserved (CC-BY)",fbf19c65be9c3ed4cd2da82f4f1dce2c628abc3992e353744f9d57c034dd53ab
Amphiprion bicinctus,246395597,https://inaturalist-open-data.s3.amazonaws.com/photos/246395597/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-26,https://www.inaturalist.org/observations/143652425,"© Michael Bakker Paiva, some rights reserved (CC-BY)",ceb310fdc75648ae407197c041a05e94b353886b837971d7d9ef2218d2badf0b
Amphiprion bicinctus,246395624,https://inaturalist-open-data.s3.amazonaws.com/photos/246395624/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-26,https://www.inaturalist.org/observations/143652425,"© Michael Bakker Paiva, some rights reserved (CC-BY)",fc4641c24723db1ad107c4a33b2d4e919cdfcd6e29476a1a0e3d31c92a3f5331
Amphiprion bicinctus,376728192,https://inaturalist-open-data.s3.amazonaws.com/photos/376728192/medium.jpeg,CC-BY 4.0,audili,audili,2024-04-24,https://www.inaturalist.org/observations/213173598,"© audili, some rights reserved (CC-BY)",072d2f34410a15b98a9eb3d4551aa9180e01073f1b38e96559df8cf4c352855b
Amphiprion bicinctus,588684689,https://inaturalist-open-data.s3.amazonaws.com/photos/588684689/medium.jpg,CC-BY 4.0,Gianluca Marraffa,gmarraff,2025-10-02,https://www.inaturalist.org/observations/325165612,"© Gianluca Marraffa, some rights reserved (CC-BY)",2edbdac82627c3f2c316d7596af4660ce04e6e1787fab3a6f4be79da34888b26
Amphiprion bicinctus,588685226,https://inaturalist-open-data.s3.amazonaws.com/photos/588685226/medium.jpg,CC-BY 4.0,Gianluca Marraffa,gmarraff,2025-10-02,https://www.inaturalist.org/observations/325165612,"© Gianluca Marraffa, some rights reserved (CC-BY)",3e2ef1b2627171f1df81d3a403adf08c5bbf10ef777e9b5df6d2f16fd90cb2cb
Chaetodon semilarvatus,120141447,https://inaturalist-open-data.s3.amazonaws.com/photos/120141447/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-09-30,https://www.inaturalist.org/observations/73581933,"© Grete Pasch, some rights reserved (CC-BY)",48321a007d4ab01e76a107a5dd6659f66e4ffac58fd9b7de37906de5a2e39ada
Chaetodon semilarvatus,120141561,https://inaturalist-open-data.s3.amazonaws.com/photos/120141561/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-09-30,https://www.inaturalist.org/observations/73581933,"© Grete Pasch, some rights reserved (CC-BY)",b805de1731a9ea735b7c8de3c6efdf6a1dab455c4529467a1a8718428de4cabb
Chaetodon semilarvatus,2675097,https://inaturalist-open-data.s3.amazonaws.com/photos/2675097/medium.jpg,CC-BY 4.0,BJ Smit,bjsmit,2010-07-16,https://www.inaturalist.org/observations/2399983,"© BJ Smit, some rights reserved (CC-BY)",e165ada62dc3ed708aa683e90345f4b199dc1027c1c145c89bec63ec328c4792
Chaetodon semilarvatus,581020123,https://inaturalist-open-data.s3.amazonaws.com/photos/581020123/medium.jpg,CC-BY 4.0,R Vasconcellos,rvasconcellos,2025-10-16,https://www.inaturalist.org/observations/321284200,"© R Vasconcellos, some rights reserved (CC-BY)",d47496cde4508f1adaf68770dec3a582a6de604e44399ee7475edebbbf732872
Chaetodon semilarvatus,26194137,https://inaturalist-open-data.s3.amazonaws.com/photos/26194137/medium.jpeg,CC-BY 4.0,Valentin Moser,vmoser,2017-09-08,https://www.inaturalist.org/observations/17270626,"© Valentin Moser, some rights reserved (CC-BY)",bb80c34f9f9516c21b40efce6b8754bdfc901f5dadd2d10efb312c3918682698
Chaetodon semilarvatus,710232579,https://inaturalist-open-data.s3.amazonaws.com/photos/710232579/medium.jpg,CC-BY 4.0,Selim Türeli,selimtureli,2026-07-12,https://www.inaturalist.org/observations/387834592,"© Selim Türeli, some rights reserved (CC-BY)",7735b1c237a9192bd2e99292226738839aa837b5cfe7a96e096990f6b3532db0
Chaetodon semilarvatus,598091917,https://inaturalist-open-data.s3.amazonaws.com/photos/598091917/medium.jpg,CC-BY 4.0,Melissa Meadows,melissameadows,2012-10-12,https://www.inaturalist.org/observations/329897289,"© Melissa Meadows, some rights reserved (CC-BY)",e7c7dfe70d0f7e98f37533bc5c4c0fafea8d57fc6f1e3ca325ea5af044070936
Chaetodon semilarvatus,598091907,https://inaturalist-open-data.s3.amazonaws.com/photos/598091907/medium.jpg,CC-BY 4.0,Melissa Meadows,melissameadows,2012-10-12,https://www.inaturalist.org/observations/329897289,"© Melissa Meadows, some rights reserved (CC-BY)",8f85f65fdd995629fe3c6772623d5c52456c41ad425cbf2dd145c00d830b405e
Chaetodon semilarvatus,114058246,https://inaturalist-open-data.s3.amazonaws.com/photos/114058246/medium.jpg,CC-BY 4.0,ajott,ajott,2021-02-02,https://www.inaturalist.org/observations/70193273,"© ajott, some rights reserved (CC-BY)",119ad87ee171a4bd9417a0f54c38a67082159afd5df952736e1b0840ce70179b
Chaetodon semilarvatus,114058252,https://inaturalist-open-data.s3.amazonaws.com/photos/114058252/medium.jpg,CC-BY 4.0,ajott,ajott,2021-02-02,https://www.inaturalist.org/observations/70193273,"© ajott, some rights reserved (CC-BY)",f4a6ef787a22a369d1f07dd0f594e9822975300cf9011de042140d26cf1d7632
Chaetodon semilarvatus,595061632,https://inaturalist-open-data.s3.amazonaws.com/photos/595061632/medium.jpg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-11-26,https://www.inaturalist.org/observations/328394672,"© Jacek Pietruszewski, some rights reserved (CC-BY)",fcc4e8c96a5a2220a178666489bf6810169be81823610507adf52ebd59972470
Chaetodon semilarvatus,229212531,https://inaturalist-open-data.s3.amazonaws.com/photos/229212531/medium.jpg,CC-BY 4.0,Daniel Benák,benake,2021-05-19,https://www.inaturalist.org/observations/134478222,"© Daniel Benák, some rights reserved (CC-BY)",d5206ae515f79d6a1a3ced2124677330c88a3123c36469bf2e0aa5c865e523ee
Chaetodon semilarvatus,540371377,https://inaturalist-open-data.s3.amazonaws.com/photos/540371377/medium.jpg,CC-BY 4.0,Selim Türeli,selimtureli,2025-07-21,https://www.inaturalist.org/observations/299929425,"© Selim Türeli, some rights reserved (CC-BY)",f2ee79a0106da8bdf2f504ef882fc121ca7e20296b429d70910bdceb1fc3ef6b
Chaetodon semilarvatus,540371424,https://inaturalist-open-data.s3.amazonaws.com/photos/540371424/medium.jpg,CC-BY 4.0,Selim Türeli,selimtureli,2025-07-21,https://www.inaturalist.org/observations/299929425,"© Selim Türeli, some rights reserved (CC-BY)",9085cb32b670178d78db4d2acf057d6243047017bf9fcf53edd3bb51da0396be
Chaetodon semilarvatus,114159370,https://inaturalist-open-data.s3.amazonaws.com/photos/114159370/medium.jpg,CC-BY 4.0,ajott,ajott,2021-02-03,https://www.inaturalist.org/observations/70247927,"© ajott, some rights reserved (CC-BY)",ded35cff7aa04102e2bf733ca22ca7851ace6b6d3dcc96f634084e5c34c817b5
Chaetodon semilarvatus,247250272,https://inaturalist-open-data.s3.amazonaws.com/photos/247250272/medium.jpg,CC-BY 4.0,Mario Bassini,bssmnt52,2008-11-20,https://www.inaturalist.org/observations/144098382,"© Mario Bassini, some rights reserved (CC-BY)",506ea449024ffa74c77a8ecea70732151f1717b954111d337bcf1fda67bd4325
Chaetodon semilarvatus,616081095,https://inaturalist-open-data.s3.amazonaws.com/photos/616081095/medium.jpg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2026-02-01,https://www.inaturalist.org/observations/338744054,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",140077cc971a57ba3a4385c7b1f951830f5f878f22e7a5a32d22472b158b2908
Chaetodon semilarvatus,3023213,https://inaturalist-open-data.s3.amazonaws.com/photos/3023213/medium.JPG,CC-BY 4.0,Julien Renoult,jujurenoult,2015-04-28,https://www.inaturalist.org/observations/2688513,"© Julien Renoult, some rights reserved (CC-BY)",5c9b7e4140d376c43003febf2fe3993da259c51b78dc4e8832f13bcbea52f56e
Chaetodon semilarvatus,444889358,https://inaturalist-open-data.s3.amazonaws.com/photos/444889358/medium.jpg,CC-BY 4.0,Ульяна Лалак,a_ma_bird,2024-09-09,https://www.inaturalist.org/observations/248934652,"© Ульяна Лалак, some rights reserved (CC-BY)",f9318b821f390b8181e202a68f44bd861800fe8cb0fff7eef259d3a63256d593
Chaetodon semilarvatus,246073437,https://inaturalist-open-data.s3.amazonaws.com/photos/246073437/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-20,https://www.inaturalist.org/observations/143481455,"© Michael Bakker Paiva, some rights reserved (CC-BY)",519b683f70aa462796286309bb62968abce8fde393451e57ae53ca571431248d
Chaetodon semilarvatus,362583255,https://inaturalist-open-data.s3.amazonaws.com/photos/362583255/medium.jpeg,CC-BY 4.0,Christian Berg,ch_berg,2024-03-25,https://www.inaturalist.org/observations/205098031,"© Christian Berg, some rights reserved (CC-BY)",e7e5965ca2f266d64be451e2c649393a6d1062ffe8d3cdbd53ac43f96ebe2be1
Chaetodon semilarvatus,597980096,https://inaturalist-open-data.s3.amazonaws.com/photos/597980096/medium.jpg,CC-BY 4.0,Melissa Meadows,melissameadows,2012-10-02,https://www.inaturalist.org/observations/329841396,"© Melissa Meadows, some rights reserved (CC-BY)",bf391601c29b130bfbc930c21543f77b22c10df6b48d5fd8af1fed1c8cb4913e
Chaetodon semilarvatus,441314607,https://inaturalist-open-data.s3.amazonaws.com/photos/441314607/medium.jpeg,CC-BY 4.0,Ben Costamagna,bencostamagna,2024-10-13,https://www.inaturalist.org/observations/247130381,"© Ben Costamagna, some rights reserved (CC-BY)",51434311c9b8e99eeeb10944b481fd29c656e528e16f0d9873cf6f8223070de0
Chaetodon semilarvatus,449687900,https://inaturalist-open-data.s3.amazonaws.com/photos/449687900/medium.jpg,CC-BY 4.0,Ben Costamagna,bencostamagna,2024-10-23,https://www.inaturalist.org/observations/251333326,"© Ben Costamagna, some rights reserved (CC-BY)",b92903f2ddce8b59df021d038adabb2e51abcb4ed42de372d91fbc7e039532e9
Chaetodon semilarvatus,113403066,https://inaturalist-open-data.s3.amazonaws.com/photos/113403066/medium.jpg,CC-BY 4.0,nbasargin,nbasargin,2019-06-18,https://www.inaturalist.org/observations/69830737,"© nbasargin, some rights reserved (CC-BY)",47708e5bf72e645a05fbee245244d7d8659b8d4c64996b1b24904218f597624f
Chaetodon semilarvatus,245365321,https://inaturalist-open-data.s3.amazonaws.com/photos/245365321/medium.jpg,CC-BY 4.0,Juraj Ahel,xeniorn,2022-11-27,https://www.inaturalist.org/observations/143089731,"© Juraj Ahel, some rights reserved (CC-BY)",523143c1f8952f830a09ce98e55765bcfce0f27b329491b375876f3493ba0acf
Chaetodon fasciatus,593747005,https://inaturalist-open-data.s3.amazonaws.com/photos/593747005/medium.jpg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-11-22,https://www.inaturalist.org/observations/327712486,"© Jacek Pietruszewski, some rights reserved (CC-BY)",d24819c2f880701dec1d8d29a8af47279b7bbf47b2f7f58a2c199aa8180f3fe5
Chaetodon fasciatus,335157994,https://inaturalist-open-data.s3.amazonaws.com/photos/335157994/medium.jpeg,CC-BY 4.0,Gergely Nigg,naturebynigg,2023-11-09,https://www.inaturalist.org/observations/191099440,"© Gergely Nigg, some rights reserved (CC-BY)",023758afa6d3c3f95564daf3e167efb495e5745a80fbe61e0b711c4136462c19
Chaetodon fasciatus,334986002,https://inaturalist-open-data.s3.amazonaws.com/photos/334986002/medium.jpeg,CC-BY 4.0,Gergely Nigg,naturebynigg,2023-11-07,https://www.inaturalist.org/observations/191013675,"© Gergely Nigg, some rights reserved (CC-BY)",e881a9f191c7079aaac482c165849b60607a2ca480d052d8bdcd184ffe0f7cdd
Chaetodon fasciatus,460140975,https://inaturalist-open-data.s3.amazonaws.com/photos/460140975/medium.jpeg,CC-BY 4.0,Jonathan Maitrot,ornithoscope,2024-12-29,https://www.inaturalist.org/observations/256614048,"© Jonathan Maitrot, some rights reserved (CC-BY)",519b99896aa0ebbfa050d0cd8f2e82348b4f1dcfc07f197480fcf2c8a507b83d
Chaetodon fasciatus,342403623,https://inaturalist-open-data.s3.amazonaws.com/photos/342403623/medium.jpeg,CC-BY 4.0,Анна Митрошенкова,anna_mitroshenkova,2011-08-21,https://www.inaturalist.org/observations/194746865,"© Анна Митрошенкова, some rights reserved (CC-BY)",71b5ec23a5eff7f53e3d11361aedccf1ee38301500611a9389a37c31fa376a14
Chaetodon fasciatus,342403620,https://inaturalist-open-data.s3.amazonaws.com/photos/342403620/medium.jpeg,CC-BY 4.0,Анна Митрошенкова,anna_mitroshenkova,2011-08-21,https://www.inaturalist.org/observations/194746865,"© Анна Митрошенкова, some rights reserved (CC-BY)",0897321e3ffd8dd873abc23cedf45b4777908fd1c4ce21ea478d82cf7abb8766
Chaetodon fasciatus,342403621,https://inaturalist-open-data.s3.amazonaws.com/photos/342403621/medium.jpeg,CC-BY 4.0,Анна Митрошенкова,anna_mitroshenkova,2011-08-21,https://www.inaturalist.org/observations/194746865,"© Анна Митрошенкова, some rights reserved (CC-BY)",c72e0d589ed30c86612d982e5edc4c61bc81e546ff7f632747a01e6697ce0ad4
Chaetodon fasciatus,342403629,https://inaturalist-open-data.s3.amazonaws.com/photos/342403629/medium.jpeg,CC-BY 4.0,Анна Митрошенкова,anna_mitroshenkova,2011-08-21,https://www.inaturalist.org/observations/194746865,"© Анна Митрошенкова, some rights reserved (CC-BY)",9d428f5cbaf62d4ed0b60189de1dc9be87c2bb83f7258da947dcd5a556bb24e9
Chaetodon fasciatus,342403642,https://inaturalist-open-data.s3.amazonaws.com/photos/342403642/medium.jpeg,CC-BY 4.0,Анна Митрошенкова,anna_mitroshenkova,2011-08-21,https://www.inaturalist.org/observations/194746865,"© Анна Митрошенкова, some rights reserved (CC-BY)",1a932578a0180dc1cb4ff74695f9f3e3cdc6ba0bde925aa3054cc980e123be09
Chaetodon fasciatus,615786971,https://inaturalist-open-data.s3.amazonaws.com/photos/615786971/medium.jpg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2026-01-28,https://www.inaturalist.org/observations/338592132,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",a964d94e7858ae640f78c04e585ce973edb87f8b46819e633f5eeca605050201
Chaetodon fasciatus,604544337,https://inaturalist-open-data.s3.amazonaws.com/photos/604544337/medium.jpg,CC-BY 4.0,Татьяна Максимова,naturalist25051,2010-02-18,https://www.inaturalist.org/observations/333039830,"© Татьяна Максимова, some rights reserved (CC-BY)",19458b13e67c35e16573f665143967e50fd774d680c9a4479ae5d67b747cc480
Chaetodon fasciatus,604544306,https://inaturalist-open-data.s3.amazonaws.com/photos/604544306/medium.jpg,CC-BY 4.0,Татьяна Максимова,naturalist25051,2010-02-18,https://www.inaturalist.org/observations/333039830,"© Татьяна Максимова, some rights reserved (CC-BY)",9e46345550af218694db8017584469f171717d4f5b9927a2c94784005764c969
Chaetodon fasciatus,188817645,https://inaturalist-open-data.s3.amazonaws.com/photos/188817645/medium.jpeg,CC-BY 4.0,Christian Berg,ch_berg,2022-04-13,https://www.inaturalist.org/observations/111823809,"© Christian Berg, some rights reserved (CC-BY)",d43d05789fba6b4d1cdcfc261e6fad67fca5969d909d4c38729619e66afd474c
Chaetodon fasciatus,245364691,https://inaturalist-open-data.s3.amazonaws.com/photos/245364691/medium.jpg,CC-BY 4.0,Juraj Ahel,xeniorn,2022-11-27,https://www.inaturalist.org/observations/143089721,"© Juraj Ahel, some rights reserved (CC-BY)",0bc25498ed039633de916ff81e451029563b9251ae9f52e5fb227cd6e544557c
Chaetodon fasciatus,245364802,https://inaturalist-open-data.s3.amazonaws.com/photos/245364802/medium.jpg,CC-BY 4.0,Juraj Ahel,xeniorn,2022-11-27,https://www.inaturalist.org/observations/143089721,"© Juraj Ahel, some rights reserved (CC-BY)",c93e69b2ef4e86cc904c986b1793962ce04e13804ce94ad0e4df9c1c72f415d4
Chaetodon fasciatus,335339205,https://inaturalist-open-data.s3.amazonaws.com/photos/335339205/medium.jpeg,CC-BY 4.0,Gergely Nigg,naturebynigg,2023-11-10,https://www.inaturalist.org/observations/191190164,"© Gergely Nigg, some rights reserved (CC-BY)",154da123d1f2944e3d7b2b0fa1fed5d5872c910a6b05f289b4d7e104179933f2
Chaetodon fasciatus,603574470,https://inaturalist-open-data.s3.amazonaws.com/photos/603574470/medium.jpg,CC-BY 4.0,Jono,spint,2025-12-29,https://www.inaturalist.org/observations/332566298,"© Jono, some rights reserved (CC-BY)",10df237113cc4aaf736dda4c7a2438134f6d9b709c33e747fcb2ebbd9e9d2653
Chaetodon fasciatus,441696738,https://inaturalist-open-data.s3.amazonaws.com/photos/441696738/medium.jpeg,CC-BY 4.0,Petr Harant,petr286,2024-10-14,https://www.inaturalist.org/observations/247320663,"© Petr Harant, some rights reserved (CC-BY)",3588997d742a1fdfb6f79367bb4ebbdb0bda16fb27c3faf813d87853d7c2b4f8
Chaetodon fasciatus,441696857,https://inaturalist-open-data.s3.amazonaws.com/photos/441696857/medium.jpeg,CC-BY 4.0,Petr Harant,petr286,2024-10-14,https://www.inaturalist.org/observations/247320663,"© Petr Harant, some rights reserved (CC-BY)",3fedcade8e8810c3c6ea43b7a69a2869d4fa1068103d2ceba1417354f5f78368
Chaetodon fasciatus,615459693,https://inaturalist-open-data.s3.amazonaws.com/photos/615459693/medium.jpg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2026-01-26,https://www.inaturalist.org/observations/338430762,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",5972f86c9ae1dde1e4742af58bfefa244fb891ad3cf0ee498a1c3df84c97fead
Chaetodon fasciatus,594445765,https://inaturalist-open-data.s3.amazonaws.com/photos/594445765/medium.jpg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-11-23,https://www.inaturalist.org/observations/328085774,"© Jacek Pietruszewski, some rights reserved (CC-BY)",2e8da37136d36a70e91382ea394fd1ec245d83d69c2a5a7d124d53bee92d12d8
Chaetodon fasciatus,247249349,https://inaturalist-open-data.s3.amazonaws.com/photos/247249349/medium.jpg,CC-BY 4.0,Mario Bassini,bssmnt52,2008-11-14,https://www.inaturalist.org/observations/144098081,"© Mario Bassini, some rights reserved (CC-BY)",
Chaetodon fasciatus,246255785,https://inaturalist-open-data.s3.amazonaws.com/photos/246255785/medium.jpg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-23,https://www.inaturalist.org/observations/143582195,"© Michael Bakker Paiva, some rights reserved (CC-BY)",98b032d7b6d3a662547d72e5aa924ed86d2f0cbbb7e7ed94f7911346b8c802fe
Chaetodon paucifasciatus,157577460,https://inaturalist-open-data.s3.amazonaws.com/photos/157577460/medium.jpeg,CC-BY 4.0,Michal Honskus,jolinarm,2021-09-15,https://www.inaturalist.org/observations/94955680,"© Michal Honskus, some rights reserved (CC-BY)",5a32e6b08d874c244aa2a2dbbb3ea882ca197d8501f8ecc7599fcabe78a33234
Chaetodon paucifasciatus,157577598,https://inaturalist-open-data.s3.amazonaws.com/photos/157577598/medium.jpeg,CC-BY 4.0,Michal Honskus,jolinarm,2021-09-15,https://www.inaturalist.org/observations/94955680,"© Michal Honskus, some rights reserved (CC-BY)",4014811c21f055913909322d001d9670edfac9053606f65aa8fcbf2dac9f064a
Chaetodon paucifasciatus,157581191,https://inaturalist-open-data.s3.amazonaws.com/photos/157581191/medium.jpeg,CC-BY 4.0,Michal Honskus,jolinarm,2021-09-15,https://www.inaturalist.org/observations/94955680,"© Michal Honskus, some rights reserved (CC-BY)",ba9f46b2cd5ead0e19c13355f2fdc3a1a01db0baa9058931b0afd59b59d0193d
