species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Cyprinus carpio,16318124,https://inaturalist-open-data.s3.amazonaws.com/photos/16318124/medium.jpg,CC-BY 4.0,James M. Maley,jmaley,2018-04-21,https://www.inaturalist.org/observations/11440608,"© James M. Maley, some rights reserved (CC-BY)",ce928d91b5c91def120c38b40eb37d8060c40873638006c472ce5cfd76546205
Cyprinus carpio,115519808,https://inaturalist-open-data.s3.amazonaws.com/photos/115519808/medium.jpeg,CC-BY 4.0,Florencia Grattarola,flo_grattarola,2021-02-28,https://www.inaturalist.org/observations/71013035,"© Florencia Grattarola, some rights reserved (CC-BY)",64ff886f293933dd8bca96cf7d6863855f7950f7fb4376dd92b94875f35e815b
Cyprinus carpio,115519816,https://inaturalist-open-data.s3.amazonaws.com/photos/115519816/medium.jpeg,CC-BY 4.0,Florencia Grattarola,flo_grattarola,2021-02-28,https://www.inaturalist.org/observations/71013035,"© Florencia Grattarola, some rights reserved (CC-BY)",b118872658e7f4cdd1d3c3f41d3ec102b3b328bbe8bfa4d14ff20574afb896e9
Cyprinus carpio,571889682,https://inaturalist-open-data.s3.amazonaws.com/photos/571889682/medium.jpg,CC-BY 4.0,Joaquin Valentinuzzi,yako,2020-02-07,https://www.inaturalist.org/observations/316534748,"© Joaquin Valentinuzzi, some rights reserved (CC-BY)",6f0a0742aa126b314759c8894cd6afff1d3d0072e1a64a66cb73fd77f4f891f1
Cyprinus carpio,571889675,https://inaturalist-open-data.s3.amazonaws.com/photos/571889675/medium.jpg,CC-BY 4.0,Joaquin Valentinuzzi,yako,2020-02-07,https://www.inaturalist.org/observations/316534748,"© Joaquin Valentinuzzi, some rights reserved (CC-BY)",f393fb1943e5cd47c44cea971a10975876dc12a5515b538d7534251ab2b21198
Cyprinus carpio,67412398,https://inaturalist-open-data.s3.amazonaws.com/photos/67412398/medium.jpeg,CC-BY 4.0,Nasser Halaweh,nasserhalaweh,2020-04-17,https://www.inaturalist.org/observations/42456097,"© Nasser Halaweh, some rights reserved (CC-BY)",d678d38bcf42e4d562d18b89bdde41c26dd7eeadf41b93862a23f70ae94475b2
Cyprinus carpio,53719144,https://inaturalist-open-data.s3.amazonaws.com/photos/53719144/medium.jpeg,CC-BY 4.0,Guillermo Debandi,guille,2019-04-01,https://www.inaturalist.org/observations/34156598,"© Guillermo Debandi, some rights reserved (CC-BY)",96faad877875b2e0067615496a781e77ce8b40de8834026efdf616c6321f1145
Cyprinus carpio,673976190,https://inaturalist-open-data.s3.amazonaws.com/photos/673976190/medium.jpg,CC-BY 4.0,Matteo Martini,evangmm,2026-06-06,https://www.inaturalist.org/observations/368990938,"© Matteo Martini, some rights reserved (CC-BY)",4472a6b31f3216f989d740922e2c9bc43243c629da32a94f20525ece1488c0f9
Cyprinus carpio,300718067,https://inaturalist-open-data.s3.amazonaws.com/photos/300718067/medium.jpeg,CC-BY 4.0,Philip Schaffer,philip_schaffer,2023-07-15,https://www.inaturalist.org/observations/173180579,"© Philip Schaffer, some rights reserved (CC-BY)",8ec3ca9a18de132bea2c3bb949bee3de903b7b7ffaf18c0cf567d9fab9d29d21
Cyprinus carpio,337074819,https://inaturalist-open-data.s3.amazonaws.com/photos/337074819/medium.jpeg,CC-BY 4.0,Eduardo Luis Beltrocco,elbeltrocco,2023-11-24,https://www.inaturalist.org/observations/192058245,"© Eduardo Luis Beltrocco, some rights reserved (CC-BY)",4ee6bbc9b5e49a78531dd3332a9d548eb88d88e0bdb62b58cfa962e39dbdada2
Cyprinus carpio,636900372,https://inaturalist-open-data.s3.amazonaws.com/photos/636900372/medium.jpg,CC-BY 4.0,"ITÔ, Hiroki",hirokiit,2026-04-12,https://www.inaturalist.org/observations/349160944,"© ITÔ, Hiroki, some rights reserved (CC-BY)",cbf772a6b6484ca904a80beb93812e21a185837b5e63e9713b98ed0c11987613
Cyprinus carpio,382064341,https://inaturalist-open-data.s3.amazonaws.com/photos/382064341/medium.jpg,CC-BY 4.0,Jonathan Eisen,phylogenomics,2024-05-14,https://www.inaturalist.org/observations/216055356,"© Jonathan Eisen, some rights reserved (CC-BY)",0ba89620b640af17a9edecd05481c64a3e3820924c6431e32015dea7f7e5e6b3
Cyprinus carpio,232414241,https://inaturalist-open-data.s3.amazonaws.com/photos/232414241/medium.jpeg,CC-BY 4.0,Céline,prunhel,2022-09-20,https://www.inaturalist.org/observations/136200053,"© Céline, some rights reserved (CC-BY)",a6ca385e3554db07bbbc78d72cdf56ffd599b3c541b93efa4074f7dc77197871
Cyprinus carpio,83789277,https://inaturalist-open-data.s3.amazonaws.com/photos/83789277/medium.jpeg,CC-BY 4.0,brybrysciguy,brybrysciguy,2020-07-11,https://www.inaturalist.org/observations/52698883,"© brybrysciguy, some rights reserved (CC-BY)",5fa4bf166f80d32d3a0e628b6d2aa21ecf088d06110f022df5ab6a8538595787
Cyprinus carpio,337074998,https://inaturalist-open-data.s3.amazonaws.com/photos/337074998/medium.jpeg,CC-BY 4.0,Eduardo Luis Beltrocco,elbeltrocco,2023-11-24,https://www.inaturalist.org/observations/192058248,"© Eduardo Luis Beltrocco, some rights reserved (CC-BY)",990463b032a2016fc1c512bd0deb38473365cf1b7e34643d122a5b057dded338
Cyprinus carpio,481269431,https://inaturalist-open-data.s3.amazonaws.com/photos/481269431/medium.jpg,CC-BY 4.0,gwynmwilliams,gwynmwilliams,2025-03-30,https://www.inaturalist.org/observations/267784216,"© gwynmwilliams, some rights reserved (CC-BY)",3ea91780e03cb9007a37627732f3f3b09f3066fe87d7c262c0d4ad1b2a88fc59
Cyprinus carpio,607887723,https://inaturalist-open-data.s3.amazonaws.com/photos/607887723/medium.jpg,CC-BY 4.0,Liem Malarney,liem_malarney,2026-01-14,https://www.inaturalist.org/observations/334708707,"© Liem Malarney, some rights reserved (CC-BY)",17051c985bc8eccae582de43b0e84641ea40dfa5bf0ae96b4a13ad977d966617
Cyprinus carpio,451232716,https://inaturalist-open-data.s3.amazonaws.com/photos/451232716/medium.jpeg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2024-11-17,https://www.inaturalist.org/observations/252107086,"© Nicola Crockford, some rights reserved (CC-BY)",377550b992aad8f4f13018dea8b266d5d10c578998de26a50bab488fc269176f
Cyprinus carpio,405689360,https://inaturalist-open-data.s3.amazonaws.com/photos/405689360/medium.jpeg,CC-BY 4.0,Hawk T.,hawkparty,2024-07-07,https://www.inaturalist.org/observations/228633717,"© Hawk T., some rights reserved (CC-BY)",b1ae3ace37fea5afb40de88fbf1b57782b791dd9464075f7e623b449450a602e
Cyprinus carpio,626694186,https://inaturalist-open-data.s3.amazonaws.com/photos/626694186/medium.jpg,CC-BY 4.0,Vsevolod Rudyi,ruseva,2026-03-20,https://www.inaturalist.org/observations/343980339,"© Vsevolod Rudyi, some rights reserved (CC-BY)",caa500ca52c3c383a50ee1597e5c114260c6269eb2246f93a88f6a8155329752
Cyprinus carpio,304525201,https://inaturalist-open-data.s3.amazonaws.com/photos/304525201/medium.jpeg,CC-BY 4.0,Vasileia Sef,vasileiasef,2023-07-27,https://www.inaturalist.org/observations/175239871,"© Vasileia Sef, some rights reserved (CC-BY)",764f350f5f8af76f607251be832d0d95e3928a6e3cd7ff907fed6df7df13f57c
Cyprinus carpio,509458788,https://inaturalist-open-data.s3.amazonaws.com/photos/509458788/medium.jpg,CC-BY 4.0,Archer Silverman,archer_birding,2025-05-22,https://www.inaturalist.org/observations/283524192,"© Archer Silverman, some rights reserved (CC-BY)",9bd9cb819e9826d5bca828f36aa4b9a2354db4329c53f83587e40536f316e4b9
Cyprinus carpio,30462768,https://inaturalist-open-data.s3.amazonaws.com/photos/30462768/medium.jpeg,CC-BY 4.0,Lauren McLaurin,mcferny,2016-10-02,https://www.inaturalist.org/observations/19769058,"© Lauren McLaurin, some rights reserved (CC-BY)",27d04af2850c15039a45bdb76730851609adef09464b4150a803881251b867f4
Cyprinus carpio,169114015,https://inaturalist-open-data.s3.amazonaws.com/photos/169114015/medium.jpeg,CC-BY 4.0,Ezequiel Racker,lechuzoologo,2019-02-15,https://www.inaturalist.org/observations/101272700,"© Ezequiel Racker, some rights reserved (CC-BY)",fbada6a5809b57b34d20bf3c075dd5d155f4e98c54bf865a617c65db4cf36ee2
Cyprinus carpio,679156209,https://inaturalist-open-data.s3.amazonaws.com/photos/679156209/medium.jpg,CC-BY 4.0,Mattis,herbalert,2026-06-14,https://www.inaturalist.org/observations/371713903,"© Mattis, some rights reserved (CC-BY)",5dab0089c37ad9ee7d14b69976f6ec1d652c7a5a643ee701e5f111fe87bd4f5e
Cyprinus carpio,45430983,https://inaturalist-open-data.s3.amazonaws.com/photos/45430983/medium.jpeg,CC-BY 4.0,Crap Fou,crapfou,2019-07-19,https://www.inaturalist.org/observations/29118745,"© Crap Fou, some rights reserved (CC-BY)",6764290d7413c2d796654e37fc1996951ceff5d1bb75afb1ff51666dcbf04f1a
Cyprinus carpio,461864259,https://inaturalist-open-data.s3.amazonaws.com/photos/461864259/medium.jpeg,CC-BY 4.0,Javier Sánchez Álvarez,javsagg34,2025-01-02,https://www.inaturalist.org/observations/257463622,"© Javier Sánchez Álvarez, some rights reserved (CC-BY)",7ae25c29c6572a20974f17dbcd21ce1bba62e118a935a199c3f9496622727ed4
Cyprinus carpio,147762395,https://inaturalist-open-data.s3.amazonaws.com/photos/147762395/medium.jpeg,CC-BY 4.0,Tristan Haab,wario512,2021-07-15,https://www.inaturalist.org/observations/89475204,"© Tristan Haab, some rights reserved (CC-BY)",c9b270c598c2ac500e81a8a86cb57e0388e6ce908133b6f3051e789de6917b78
Cyprinus carpio,672128806,https://inaturalist-open-data.s3.amazonaws.com/photos/672128806/medium.jpg,CC-BY 4.0,Theo Rickert,theorickert,2026-05-29,https://www.inaturalist.org/observations/368028983,"© Theo Rickert, some rights reserved (CC-BY)",acdc81281e0f457507cfcdfa4f933821de23ba8f82a180b719ed1550ec390202
Cyprinus carpio,520065898,https://inaturalist-open-data.s3.amazonaws.com/photos/520065898/medium.jpg,CC-BY 4.0,Sean Vanderluit,seanvanderluit,2025-06-09,https://www.inaturalist.org/observations/289160988,"© Sean Vanderluit, some rights reserved (CC-BY)",07970accf808919ca7ba5653311ee5bb4f6efb0d99cbbdec2ac53175eed5a1df
Cyprinus carpio,291740144,https://inaturalist-open-data.s3.amazonaws.com/photos/291740144/medium.jpeg,CC-BY 4.0,Pavel Kacl,pavel_kacl,2023-06-10,https://www.inaturalist.org/observations/168349139,"© Pavel Kacl, some rights reserved (CC-BY)",d547e9d8fe6025d9cd3256bfc4d563b2f4e02a2b2a986b037d9bdd0c0a814d30
Squalius cephalus,519437057,https://inaturalist-open-data.s3.amazonaws.com/photos/519437057/medium.jpg,CC-BY 4.0,Philip Schaffer,philip_schaffer,2025-06-09,https://www.inaturalist.org/observations/288833354,"© Philip Schaffer, some rights reserved (CC-BY)",9842585c288eec6deb03982ee7eae016c9fbb554744d956c4c34b91fb0b87722
Squalius cephalus,338796880,https://inaturalist-open-data.s3.amazonaws.com/photos/338796880/medium.jpeg,CC-BY 4.0,Zakqary Roy,zakqaryroy,2023-12-02,https://www.inaturalist.org/observations/192931022,"© Zakqary Roy, some rights reserved (CC-BY)",38279c7b2f612926f9c602fcc188602a7ea51aaa1ed640bbb45e44fffde10a91
Squalius cephalus,513707577,https://inaturalist-open-data.s3.amazonaws.com/photos/513707577/medium.jpg,CC-BY 4.0,plingus22,plingus22,2025-05-31,https://www.inaturalist.org/observations/285789966,"© plingus22, some rights reserved (CC-BY)",86c74e02c0f7013a94f12c2665e85db648bc0056c4d06ab92a23a39f8353cff0
Squalius cephalus,513707584,https://inaturalist-open-data.s3.amazonaws.com/photos/513707584/medium.jpg,CC-BY 4.0,plingus22,plingus22,2025-05-31,https://www.inaturalist.org/observations/285789966,"© plingus22, some rights reserved (CC-BY)",aa8613dbd7940299d7470ed3597cd416f6ee488a854438bb986c8c6e9d54e6d2
Squalius cephalus,97476738,https://inaturalist-open-data.s3.amazonaws.com/photos/97476738/medium.jpeg,CC-BY 4.0,Tavenetat Kevin,hazek,2020-09-22,https://www.inaturalist.org/observations/60942368,"© Tavenetat Kevin, some rights reserved (CC-BY)",c2f7d67d9d14280f025f5d1918c2c27dddc4f8035b57e4f64be4619731bc6b49
Squalius cephalus,290682144,https://inaturalist-open-data.s3.amazonaws.com/photos/290682144/medium.jpg,CC-BY 4.0,Vsevolod Rudyi,ruseva,2023-06-16,https://www.inaturalist.org/observations/167774936,"© Vsevolod Rudyi, some rights reserved (CC-BY)",b4893ea00deb915bffddf9f85a77bf33194feed6c08bc215863c5f4f4f750180
Squalius cephalus,404010585,https://inaturalist-open-data.s3.amazonaws.com/photos/404010585/medium.jpeg,CC-BY 4.0,Евгений Маринкин,evgeniy_marinkin,2024-07-07,https://www.inaturalist.org/observations/227717982,"© Евгений Маринкин, some rights reserved (CC-BY)",5dfc4611ee876b31f1680a8d1e6d7a077fdaccea937cfaba26cbb194f50ce156
Squalius cephalus,404010552,https://inaturalist-open-data.s3.amazonaws.com/photos/404010552/medium.jpeg,CC-BY 4.0,Евгений Маринкин,evgeniy_marinkin,2024-07-07,https://www.inaturalist.org/observations/227717982,"© Евгений Маринкин, some rights reserved (CC-BY)",96b47d80dba2cf7e5e857e49f2ba87b590124d0d11b0b8e3ba9c443ed14228a4
Squalius cephalus,20089026,https://inaturalist-open-data.s3.amazonaws.com/photos/20089026/medium.jpeg,CC-BY 4.0,Julien Renoult,jujurenoult,2018-06-19,https://www.inaturalist.org/observations/13646568,"© Julien Renoult, some rights reserved (CC-BY)",a224d930525e7ba38fb20458170e7b045da090c375d7f9165bade860684b815e
Squalius cephalus,410609652,https://inaturalist-open-data.s3.amazonaws.com/photos/410609652/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-07-16,https://www.inaturalist.org/observations/231206527,"© Donald Davesne, some rights reserved (CC-BY)",c0b952f7bef2d4f2c96955000dc18b95e166ce6ed5051031daa99f9437240c98
Squalius cephalus,382115208,https://inaturalist-open-data.s3.amazonaws.com/photos/382115208/medium.jpg,CC-BY 4.0,Thierry Arbault,thierrya,2019-07-12,https://www.inaturalist.org/observations/216082565,"© Thierry Arbault, some rights reserved (CC-BY)",f38d4e800254486b386dc904d7fb880217ed46950285759479e6a29883cf579a
Squalius cephalus,697800308,https://inaturalist-open-data.s3.amazonaws.com/photos/697800308/medium.jpg,CC-BY 4.0,Heather Alice-Grace Orchard,heather-hyfae,2026-07-14,https://www.inaturalist.org/observations/381365639,"© Heather Alice-Grace Orchard, some rights reserved (CC-BY)",cc30878c6668ed6b7433e3877fea4509c3256860663f5cf5e9c65d5806a3c42e
Squalius cephalus,697800216,https://inaturalist-open-data.s3.amazonaws.com/photos/697800216/medium.jpg,CC-BY 4.0,Heather Alice-Grace Orchard,heather-hyfae,2026-07-14,https://www.inaturalist.org/observations/381365639,"© Heather Alice-Grace Orchard, some rights reserved (CC-BY)",f11fb65489fbb056ea1f40c8aa5ee9cc65bd85bf759ac585733e147e1eeec870
Squalius cephalus,680527017,https://inaturalist-open-data.s3.amazonaws.com/photos/680527017/medium.jpg,CC-BY 4.0,harry beaman,harrybeaman,2026-06-16,https://www.inaturalist.org/observations/372419339,"© harry beaman, some rights reserved (CC-BY)",f9ebbae4c34c5b53e9d965fb75ad5118253353db3bb113de30750f2d0d553ee5
Squalius cephalus,513290061,https://inaturalist-open-data.s3.amazonaws.com/photos/513290061/medium.jpg,CC-BY 4.0,Thomas Ebner,mondseeirrsee,2025-05-31,https://www.inaturalist.org/observations/285560593,"© Thomas Ebner, some rights reserved (CC-BY)",f3c27588226eaa4414c87534832a8d708d45339dfaf5de198f3bba8bb4194daa
Squalius cephalus,513290098,https://inaturalist-open-data.s3.amazonaws.com/photos/513290098/medium.jpg,CC-BY 4.0,Thomas Ebner,mondseeirrsee,2025-05-31,https://www.inaturalist.org/observations/285560593,"© Thomas Ebner, some rights reserved (CC-BY)",7ecdfc62390c34f46483842b6d14c42d66d036d3f196e0034cc9f8fd48ae17c7
Squalius cephalus,288571218,https://inaturalist-open-data.s3.amazonaws.com/photos/288571218/medium.jpeg,CC-BY 4.0,Elias,elias105,2023-06-10,https://www.inaturalist.org/observations/166632395,"© Elias, some rights reserved (CC-BY)",e67d6c13ddcfeca7a72112b61a36c5d2d03fc5d1e5786a0b49ac0a31bc972a8d
Squalius cephalus,288571177,https://inaturalist-open-data.s3.amazonaws.com/photos/288571177/medium.jpeg,CC-BY 4.0,Elias,elias105,2023-06-10,https://www.inaturalist.org/observations/166632395,"© Elias, some rights reserved (CC-BY)",ec17dfabc6e40b04bccc47eca019d766a38c1fdc9efb663387f4f156b12903e0
Squalius cephalus,557645112,https://inaturalist-open-data.s3.amazonaws.com/photos/557645112/medium.jpg,CC-BY 4.0,Pete Bradshaw,chinbrad,2025-08-25,https://www.inaturalist.org/observations/309070763,"© Pete Bradshaw, some rights reserved (CC-BY)",3a969015c1b6a2d6da7d33b266eb60542f59824a74f65651f43cdec76f74d3f8
Squalius cephalus,445387239,https://inaturalist-open-data.s3.amazonaws.com/photos/445387239/medium.jpeg,CC-BY 4.0,Yvan Papa,yvanpapa,2024-09-01,https://www.inaturalist.org/observations/249184441,"© Yvan Papa, some rights reserved (CC-BY)",50e8ca4c1f59a5380becd2f4e5294fe6e30335647d7f20e1711f4ee71825f416
Squalius cephalus,318436660,https://inaturalist-open-data.s3.amazonaws.com/photos/318436660/medium.jpeg,CC-BY 4.0,Francesco Santoro,f_s,2023-09-10,https://www.inaturalist.org/observations/182615908,"© Francesco Santoro, some rights reserved (CC-BY)",5ba60b3403e289b50e6fac9e3680a6a197b40c2202a11bab7f5b23ec7085a0f7
Squalius cephalus,318436646,https://inaturalist-open-data.s3.amazonaws.com/photos/318436646/medium.jpeg,CC-BY 4.0,Francesco Santoro,f_s,2023-09-10,https://www.inaturalist.org/observations/182615908,"© Francesco Santoro, some rights reserved (CC-BY)",74202f7ffd053edd9b874935f853ec655ba8bc2d106e81b3656f533607ef2643
Squalius cephalus,624924082,https://inaturalist-open-data.s3.amazonaws.com/photos/624924082/medium.jpg,CC-BY 4.0,Artem Abdukakharov,artem_abdukakharov,2017-08-13,https://www.inaturalist.org/observations/343103702,"© Artem Abdukakharov, some rights reserved (CC-BY)",5282c26d4a9890d74283799112210d80ee787e4dbd2265794ee14b58ad8c63a5
Squalius cephalus,100578486,https://inaturalist-open-data.s3.amazonaws.com/photos/100578486/medium.jpeg,CC-BY 4.0,Valentin Moser,vmoser,2020-10-16,https://www.inaturalist.org/observations/62742572,"© Valentin Moser, some rights reserved (CC-BY)",2c90782c48d49f06f8713e78179ec25360ddc39bd9b14efee5cd5e35094bcd8b
Squalius cephalus,225464573,https://inaturalist-open-data.s3.amazonaws.com/photos/225464573/medium.jpeg,CC-BY 4.0,Crap Fou,crapfou,2022-08-25,https://www.inaturalist.org/observations/132398810,"© Crap Fou, some rights reserved (CC-BY)",d4332441bb81b40b7d464d9d4033cfd23c063d147c69e015d677f675460c2d7d
Squalius cephalus,4644313,https://inaturalist-open-data.s3.amazonaws.com/photos/4644313/medium.jpeg,CC-BY 4.0,Julien Renoult,jujurenoult,2016-08-21,https://www.inaturalist.org/observations/3942652,"© Julien Renoult, some rights reserved (CC-BY)",7879dd12f3cde5c30225f34beaa7595684f1ef885f8e52b5f44d22d36d5ee4e0
Squalius cephalus,218742488,https://inaturalist-open-data.s3.amazonaws.com/photos/218742488/medium.jpeg,CC-BY 4.0,Christoph Moning,christoph_moning,2022-07-17,https://www.inaturalist.org/observations/128762897,"© Christoph Moning, some rights reserved (CC-BY)",b885bce0626bd326c48e81a82c62d48b2721b8091a3ddfa1c837b416b9ab311d
Squalius cephalus,28650654,https://inaturalist-open-data.s3.amazonaws.com/photos/28650654/medium.jpeg,CC-BY 4.0,Nasser Halaweh,nasserhalaweh,2008-06-08,https://www.inaturalist.org/observations/18711427,"© Nasser Halaweh, some rights reserved (CC-BY)",74ebe80b6632c1deb09701cbab0de965c155594bb21004382454ec9a56f57e6e
Squalius cephalus,520250012,https://inaturalist-open-data.s3.amazonaws.com/photos/520250012/medium.jpg,CC-BY 4.0,Christoph Moning,christoph_moning,2025-06-13,https://www.inaturalist.org/observations/289255620,"© Christoph Moning, some rights reserved (CC-BY)",5053258dddbc329a6a219b97464d559477c5ea19e99954c6b053556f0f12bbf2
Squalius cephalus,520250064,https://inaturalist-open-data.s3.amazonaws.com/photos/520250064/medium.jpg,CC-BY 4.0,Christoph Moning,christoph_moning,2025-06-13,https://www.inaturalist.org/observations/289255620,"© Christoph Moning, some rights reserved (CC-BY)",701d1ef64100e0584cec377e66190f3499e85b2c0ef8ad3d7bfcae9c72853afc
Squalius cephalus,409426531,https://inaturalist-open-data.s3.amazonaws.com/photos/409426531/medium.jpeg,CC-BY 4.0,Yves Bas,yvesbas,2023-08-14,https://www.inaturalist.org/observations/230578590,"© Yves Bas, some rights reserved (CC-BY)",3d0147c0ee2bc94cfb3ec655832d540e715f0ad849e11d8d1e7b90d7d61677bb
Squalius cephalus,306199220,https://inaturalist-open-data.s3.amazonaws.com/photos/306199220/medium.jpeg,CC-BY 4.0,Sylvain Montagner,sylvainm_53,2015-08-20,https://www.inaturalist.org/observations/176144213,"© Sylvain Montagner, some rights reserved (CC-BY)",9663eda131a485310af27677b3f7789061de642befbc819a59c50026718ec2df
Squalius cephalus,555894287,https://inaturalist-open-data.s3.amazonaws.com/photos/555894287/medium.jpg,CC-BY 4.0,Stephan Mende,grid33,2025-08-19,https://www.inaturalist.org/observations/308138980,"© Stephan Mende, some rights reserved (CC-BY)",2e7f0a0ddb9761f470fc2593d4aedcd3b147dbe8aca0560f40b7b77c8108c12e
Squalius cephalus,689256163,https://inaturalist-open-data.s3.amazonaws.com/photos/689256163/medium.jpg,CC-BY 4.0,harry beaman,harrybeaman,2026-06-27,https://www.inaturalist.org/observations/376947512,"© harry beaman, some rights reserved (CC-BY)",74b73b581070819df8718ec6ce3573520d7c1daca1e5fc9810dda61e3ef35735
